person_id,why_are_pid_with_when,prob_machine_generated,n_tokens,glimpse_criterion
US:128592399,Because I can't get behind the democrats when they are fighting so hard for kids to be treated like cats in school and when they are so against female athletes who are not comfortable sharing locker rooms & bathrooms with transgendered athletes. I have tried so hard as an adult women to get my tubes tied because I never wanted kids & kept being told that I wasn't old enough to make that decision (really at 40 I'm not old enough to make that decision but at 16 they will let someone undergo gender reassignment surgery?).,0.38,107,-2.156563760762914
US:4405024,Because republicans are becoming too extreme,0.23,7,-4.3925914855458315
US:168021167,as opposed to a slack jaw idiot?,0.22,8,-5.079151479014723
US:128975605,They were strongest on law and order issues and lowering taxes,0.23,11,-4.3569980680021265
US:132017167,I value people over money.,0.48,6,-1.5172227656246207
US:144790123,See above,0.29,2,-3.1047103411753163
US:134177953,Neither nor any political power can do what Gods heavenly government will do,0.22,13,-5.178106675619265
US:137128377,"Because the Republicans seemed to be working only to serve themselves and wealthy people, and didn't seem to care about how normal citizens were doing.",0.3,28,-2.9869424898301564
US:187896951,Democrats say they are for helping people but they have ripped off this country for generations,0.41,16,-1.9736624289000921
US:127807101,I am not driven by money I care more about people,0.37,11,-2.280781479303889
US:42561395,I have conservative values and views,0.36,6,-2.3483544968396837
US:182878625,Democrats are for the people also racial and sexual injustice,0.22,10,-5.189949004800447
US:1184964,"Republicans project common sense, conservative values unlike the progressive, socialist values of the dems",0.28,17,-3.2133756815963914
US:21982863,Just in honor of my dad,0.24,6,-3.8760323532234797
US:180251291,"They are much better on social issues, a small amount better on economic ones.",0.39,16,-2.126891849650512
US:1624075,Because they are usually on the right side of making decisions more closely aligned with what I believe.,0.31,19,-2.8365303976074734
US:24062814,I initially registered as a democrat because I had never voted and that's what my kate husband was. I do not follow or believe the democratic values so I registered as a Republican,0.23,36,-4.083017499898635
US:193015899,I don’t care for the people who are Republican and their views,0.57,13,-0.9554368447464702
US:152567261,"They are more rational, more empathetic, more protective of democracy, believe in the rule of law, and care more about citizen well-being than republicans.",0.45,32,-1.6544881930378093
US:120784089,"Realized that it is not my responsibility to pay for others to sit home and collect free money for food, medical care, education, etc while I’m working my fingers off to provide for our family. Big inequality of peoples, taxes & entitlements.",0.25,51,-3.6258570051541916
US:46943944,"I noticed Democrats said a bunch of stuff they were going to do you, but never did what them ran on",0.23,22,-5.709427699647271
US:153616,"I believe in a society that supports its people regarding health care, social services, education, etc. Republicans are opposed to this perspective.",0.54,27,-1.1473069602792976
US:150313,Because Of The Schumers And Feinsteins Of The World.,0.28,15,-3.2489963708617853
US:191212865,"Republicans care more about morals, patriotism, lower taxes and helping poor people. Democrats want people to take handouts from the government and tell them what to do.",0.25,32,-3.64253952498457
US:132951561,because my mom was Staying a Democrat has been my decision,0.23,12,-6.0374182644190375
US:40826873,"I do not feel the Democratic party has the best interest of the nation, rather they are more concerned with enriching themselves.",0.77,25,0.07975094740539392
US:136904579,I believe in liberal politics,0.48,5,-1.5182317903153482
US:123392119,"They were more concerned with and active in promoting ethical values and supporting education, the arts, and free speech",0.46,21,-1.6358933019984976
US:179447933,Because we needed change and democrats weren’t doing all to keep our country strong in what it was built on,0.22,22,-5.064596698925319
US:28974074,Because I believe more in live and let live than my way or the highway.,0.31,16,-2.87237579894388
US:1829125,"Democrats are more for the middle class, republicans are for the rich",0.6,14,-0.8426557538989375
US:186987043,"The only non democratic option I'm aware of in my adult life of registered voter is Trump, which is a horrible alternative.",0.26,25,-3.4854769557645775
US:180794803,I saw what a total disaster the Democratic Party made,0.4,10,-2.0472130039540772
US:28162207,They are more conservative,0.4,4,-2.0277514584385083
US:154601211,"I care about others, I care about the environment, I always have since I was a kid, I want others to succeed, I think everyone deserves a hand-up and/or a hand-out when they fall on tough times. That I think is why I'm a Democrat.",0.43,55,-1.811058495782859
US:1464194,Woke up,0.66,3,-0.48266003129963475
US:997567,When big oil and corporations took over government.,0.27,9,-3.410299691687904
US:40080293,"I don't entirely trust the Republican Party, either, but they are much closer to transparent and honest than any of the Democrats. They do not vote in a block, as a party, as Democrats do - many times, Republican politicians vote against Republican bills, ideals and concepts.",0.45,56,-1.6883698202230382
US:1029294,Because the democrats became socialist.,0.22,7,-5.461876747249539
US:2054332,"Because I believe in Christian values, and only the Dems seem to want to live by them, even though they often come up short. The GOP worships power and money - opposite of Christian values.",0.23,40,-4.234521061530357
US:700822,"Republican Candidates were and are out of touch with what people need and want, to live freely.",0.31,19,-2.7849944204571124
US:135260641,I agree with more policies of the Democratic Party,0.48,9,-1.4757711992449503
US:147958329,just about every issue,0.25,4,-3.8018617925023093
US:40498956,Both parties do not represent the American people. Both parties are only in it for the money they bilk out of American's,0.43,25,-1.7777735172079452
US:999639,Abortion rights and gun control and health care,0.4,9,-2.033989585964768
US:181223,"Strong pro-life. states rights, patriotic. believe in American values",0.22,13,-5.265793220658552
US:128236041,Because it was the right choice,0.36,6,-2.3306334192853924
US:174929909,I generally agree with the conservative views and beliefs. My family is mostly republican and I think they influenced me as well,0.36,23,-2.311894970211484
US:39845050,Democrats are radical and unbiblical,0.23,7,-5.743086728281576
US:2109583,i worked with men who had very good jobs and good salaries. they only cared about themselves and no one else. they wanted good benefits but did not want anyone else to have good benefits. they helped me see how selfish they were. Trump helps me always be a democrat.,0.28,55,-3.2054099036332104
US:183263387,"I believe we should help all Americans, I believe in the words written on the Statue of Liberty and I believe in the Constitution which ideology and empathy aligns much more with the Democratic party.",0.38,38,-2.1418782668802168
US:137467557,I had begun to realize how anti-humanity the GOP is. I wanted leaders who had compassion toward marginalized people.,0.24,23,-4.049933113051025
US:178906315,Didnt matter,0.22,3,-4.800087566085578
US:176975601,Because they paralleled my beliefs better,0.26,7,-6.689463387932024
US:148810325,"Because I believe in treating people equally and with empathy. And that everyone should be allowed to made their own decisions, especially about their own body.",0.42,29,-1.8559260864544402
US:168892315,I care that all people are taken care of.,0.47,10,-1.540531222065323
US:1578815,"Too much commotion and liberal ideas coming forth. Normal was abnormal, right was wrong and local, state and federal government trying to push their own agenda on everyone.",0.23,33,-4.255954504919836
US:202659901,I can't think of any reason why.,0.79,9,0.22165656454381538
US:2787285,same views,0.56,2,-9.124726301348034
US:1318066,I saw what republicans had become and didn’t like it.,0.28,13,-3.142692988244407
US:199538381,"Although both parties are morally bankrupt institutions of the wealthy elite, the repugnant foreign and domestic policy positions of Donald Trump pushed me further left with every passing year of his first presidency",0.23,36,-4.188285405601602
US:35143685,"For the first time in my life, I'm watching people try something new, a different way of doing things, which, to me, indicates that they realize the old way was not working. A small measure of progress, but progress all the same.",0.55,51,-1.0798252529791645
US:1807292,I realized which side was telling the truth more often and what left and right wing REALLY meant,0.22,18,-4.711590946155893
US:2690359,they all lie and do not do what they say,0.48,10,-1.508929287428057
US:200709233,i feel closer to Democrat policies,0.31,6,-7.389969236998453
US:4589816,Most closely aligned with my personal views,0.41,7,-1.975161190408766
US:541297,More closely aligned with my thinking.,0.28,7,-3.2539819085544015
US:195158719,I believe the two party system is dividing the country. I believe a person should be elected solely on their capability to perform the job. I also believe that a person does not need to be one-sided to function in a political capacity.,0.71,47,-0.2405077654071837
US:42644439,to never support Trump,0.22,4,-4.969891063165514
US:165453939,I don't vote at all,0.33,6,-2.6442357521917645
US:115588855,They don't care about anyone,0.4,6,-2.034162404712339
US:4191765,The Democrats try to stand for a society of egalitarian principles. The Republicans have not for a century or more,0.34,22,-2.4778646698414777
US:187863307,"…JUST BLINDLY FOLLOW WHATEVER THAT DEMENTED WANNA BE DICTATOR WANTS, W/ NO CONCERN ABOUT WHAT IS BEST FOR THEIR CONSTITUENTS OR THE COUNTRY AS A WHOLE!!! TRUMP HAS SUCCEEDED IN TAKING THIS COUNTRY BACK 50 YEARS OR MORE IN PROGRESS, NOW HE IS DOING HIS BEST TO ENRAGE THE REST OF THE WORLD! I JUST PRAY WE DO NOT END UP BEING RUSSIANS; TRUMP LOVES PUTIN, BACKS PUTIN IN TAKING UKRAINE, SO WHAT IS NEXT, PUTIN TRIES TO TAKE ALASKA, & THEN??? ALL THIS TARIFF STUFF IS PLAIN SCARY, TOO. I AM A DISABLED WOMAN; HE DOES NOT CARE ABOUT ANYONE BUT HIMSELF & HIS RICH CRONIES. I HAVE TO SCRIMP & SAVE NOW — ALL HIS PLANS ARE JUST PLAIN SCARY!!!",0.29,199,-3.0870512471555984
US:175064635,see above,0.22,2,-5.441343921908876
US:1572282,i believe in freedom. I also support conservative values,0.33,10,-2.6530204579892103
US:2647075,I have common sense ...,0.25,5,-3.7573473638343526
US:1554515,Because the republican are to conservative and only think on the rich.,0.23,13,-4.3716901574455465
US:1121996,To keep the others out of office,0.28,7,-3.224982947935416
US:2933497,I like their ideology.,0.34,5,-2.553061456265293
US:169367785,Because I am liberal and agree with more of Democrats views than repubs,0.22,14,-4.808721679633975
US:31896512,It became clear that neither party is committed to liberty.,0.29,11,-3.0640930507743236
US:179813089,I think the government needs to stay out of business. We have too much regulation. I think the government needs to be fiscally responsible with our money.,0.79,32,0.2208213336685533
US:2034235,The GOP only seems to be working to further help the rich and not do anything to help others. There are many millionaires in the country. One thing I think should be done is remove the max amount that goes to Social Security. This would greatly help.,0.46,52,-1.6153958395190726
US:40871783,They lean towards the way of the word of God.,0.5,11,-1.3484522179646823
US:138662129,"The Democrats' views, at least their spoken views, are much closer to mine, than the Republicans. But that's why I identify as a Working Families Party member. The Democrats talk the talk but they don't walk the walk nearly as often as they should.",0.4,53,-2.042536211444937
US:132689347,I believe in personal responsibility and small gov't.,0.41,10,-1.9605687431117336
US:185808189,"I prefer to elect people who speak about the issues and not call for the killing of the opposite party. I am all for free speech, but direct threats have no place in politics. the Democrat leadership is the worst at calling for the death of people elected by the people.",0.47,55,-1.5337277761159787
US:4210623,"Because I don’t agree with capitalism, imperialism, and colonialism.",0.29,14,-3.024801132481902
US:180805935,My perspective is this: Republicans privilege the rich and punish the poor,0.36,13,-2.355735863648285
US:113284831,"Im not sure I really am a republican. I would love to see much less government control. However since most people are not willing to see anything other than democrat and republican, I definitely believe more or the republican side of things. Democrats are looney tunes.",0.26,52,-3.5509268934878127
US:151897851,"I favor limited government, free trade, American leadership in the world through alliances and candidates with strong personal character. Republicans once believed in these anyway.",0.22,29,-5.133721793754217
US:180464653,Because we don’t need a dictator,0.33,7,-2.6311650635252453
US:88813,"I am not a Republican. Meanwhile, I left the Dems because I am anti-woke. I left the party mostly over its foolish support of erroneous gender ideology and unscientific trans nonsense, which harms gays, lesbians, women and children.",0.24,48,-3.9993479167667547
US:2846532,They are both useless,0.43,4,-1.7812163724234042
US:195207059,didn't like democratic ways,0.39,5,-8.043445454057155
US:191816317,"I believe in compassion, empathy and helping people. Healthcare is a right, I believe in protecting the environment, I’m pro women’s rights and an LGBTQ ally. I also believe in fighting racism.",0.62,40,-0.6941473594736877
US:1629156,Because I listened to my father.,0.29,7,-3.044064003178633
US:183072629,The speeches speak on things that affects people like me,0.22,10,-4.616757313855674
US:120187057,Because I like the republicans policies. And capitalism. I come from a poor family. And I’m still lower middle class. I work everyday in my fifties. But I don’t cry for handouts or about the rich. I work take care of my family and pay my own way in life. Republican!!!!,0.24,65,-3.8325780650089003
US:939781,I think the Republicans believe that the government interest of the people let the people that are voted in by the expect of them and not run free and try to make money off of being in the office and doing what they want to do some criminal ways,0.22,49,-4.497379899275031
US:38520694,Because they do more working people.,0.23,7,-5.980356708309543
US:2293830,Because my dad taught me at an early age about the difference between right and wrong.,0.32,17,-2.747534567169287
US:28077894,"I originally registered as a Democrat. I realized my beliefs lined up much more with republicans on almost every issue. Democrats have went way too far to the left. I do believe most in both parties owe too many favors to be of much use by the time they are elected. Donald Trump is a rarity and doesn’t owe any since he didn’t need the money of others. By his actions, he has sacrificed to perform this service.",0.22,88,-4.905723747923029
US:193927367,"conservatism, social conservatism, and economic libertarianism",0.51,11,-1.3240356584211115
US:38105873,Because the democreatic party represents the interests of the working class people while the Republicans represent the wealthy and are moving our government toward autocracy.,0.25,29,-3.635388252605909
US:138685563,Because I think God cares about the least of us. I don't think God cards just about abortion or supporting our troops. I think the American right too often conflates patriotism with religiosity.,0.23,39,-4.224920550691221
US:126518181,I like most Republicans better,0.22,5,-5.475337779390065
US:46414589,"I believe the previous answer covers both questions, so please see above.I mean the Democrats stand for nothing but self serving policies that benefit their total corruption, not to mention the war mongering, pro censorship, pro corruption (they fought and continue to fight anti corruption policy, ANTI stricter laws against pedophiles and criminal illegal immigrants (that there should tell you all you need to know about these reprehensible people).",0.29,83,-7.126949052135802
US:46649852,"Support human rights, support the environment, support unions",0.51,10,-1.3047912813684241
US:4466068,Both my parents were Democrats and I agreed with what they talked about political subjects.,0.23,16,-4.3308057639738085
US:169835077,I just don’t really trust them all,0.32,8,-2.6960170116684217
US:1307719,Freedom and equality.. they look out for all,0.22,9,-5.653564616837233
US:205270645,I don't have a choice.,0.8,7,0.30745935893316234
US:201363447,"because I believe in promoting equality, social justice, and the idea that everyone deserves access to basic rights and opportunities.",0.66,23,-0.5196561393380258
US:34145552,Because Joe Biden promised the union workers on the pipeline that they would keep their jobs if he was elected. On his first bay in office he stopped all work on thepipeline by executive order,0.22,37,-4.743564726418068
US:515170,"Voted Democrat since 1992...and saw the lies and lack of action in ideas they ran on, so I decided to try the other side.",0.32,31,-2.7493563004237505
US:772004,I always look at the person and what they stand for. What their record shows me. The record of the the parties chase my thinking and thus my vote often.,0.22,33,-4.587213158789341
US:142515919,"I've never had enough money, or hate to be a Republican",0.32,13,-2.6764099272992343
US:203883375,They both work for the same lobbying groups.,0.38,9,-2.1795735361763175
US:2415473,My parents were,0.6,3,-0.8124426894839022
US:22516995,After many years of crazy Democrats crap,0.24,7,-6.2919545490627256
US:287838,Why I don't agree with them on all issues the republican party aligns with most of my beliefs and values.,0.38,23,-2.16815674395799
US:144247759,"I am a Democrat because I believe in taking care of people and doing what is good for people. I believe taxes should be collected to provide services that meet the needs of the population. I am disappointed in the Democratic party, but I believe in the Democratic party over the Republican party.",0.72,57,-0.1759664204125569
US:134380679,They usually promote positions I agree with,0.24,7,-6.1766334734563495
US:2333011,"Moral values are aligned with most republicans. The idea of fiscal responsibility, although most members of congress seem to lose this value once elected. A belief in a strong state government not an overreaching federal government.",0.31,44,-2.8049389084156435
US:147876513,Because the Democrats are extremely corrupt.,0.24,7,-3.999014639400284
US:193247259,My view points are more left of center,0.28,8,-3.2540749774768125
US:135772005,I’m for protection of democratic norms and supportive of free trade and economic growth. I’m also concerned about individual freedom being preserved.,0.32,26,-2.7057711657708055
US:42863446,conservative,0.22,2,-5.557233990652733
US:188174809,Because I’m a conservative,0.35,5,-2.4452466623667846
US:195140437,"Both sides had alot of wrong, both sides had some good, and there wells no party that is in the middle.",0.22,24,-4.890179593103984
US:142970483,"Believe in socially allowing people to do what makes them happy, supporting the less fortunate and protecting democracy",0.23,20,-4.378266254807837
US:148239015,More and better work,0.23,4,-4.371987418721417
US:30005739,"I support social services, human rights, protecting the environment.",0.33,12,-2.583097378868093
US:169695815,"I'm farther left than the Democratic party, but still left.",0.42,13,-1.902019364363375
US:2915372,I no longer believed what the Dems were saying and doing to move this country towards social communist country,0.22,19,-5.573724399564369
US:25445867,I decided to be Republican because They seems be more trueful and Honest and Don't lie like Democrats do,0.23,21,-4.418651586619918
US:40966041,"I saw the destructive results of the Democrats policies in my home state of IL, and decided I want nothing to do with them.",0.4,26,-2.0295303903585262
US:169221259,"I care more about people, animals, and the environment than I do about money",0.83,16,0.4534810386415114
US:124256801,I believed in pieces from both sides and somethings which neither the parties had. I was given my own name at birth I don't need a new one.,0.28,33,-3.1509682593733013
US:4275427,Because I care about other human beings,0.34,7,-2.5600278955853306
US:191650357,They are less insane than democrats.,0.26,8,-3.5904509689844755
US:1471094,I like their stand on the most issues,0.3,8,-2.894383328203042
US:136676055,See above.,0.38,3,-2.1971196288723864
US:198305879,I saw that the policies of the Republicans often took the position to enrich the wealthy and to undermine services to the impoverished. I believe that the best course of action is to lift one's situation by lifting the entire community together.,0.41,45,-1.922109782166154
US:2261523,Because I don’t agree with most of the democrats views,0.34,12,-2.54123316035443
US:691163,better serve the people,0.22,4,-4.502410494666486
US:198027213,S/A,0.22,2,-4.828669670728363
US:38505578,Democrats suck,0.38,2,-8.016503208848285
US:2508851,They had smarter people.,0.22,5,-4.586683262440431
US:105353785,I saw all the good things that President Obama did in his first term and I also saw how nasty Republicans treated him. The lies they told were so egregious that it really opened my eyes and I began to be more careful about voting and started educating myself by doing more research about issues.,0.36,57,-2.296948316889654
US:835736,Because of the policies of the Republicans.,0.32,8,-2.6787884592637363
US:170055111,Agree with the path and that way of life,0.31,10,-2.792157699979132
US:3317559,When I saw republicans lyiing to us about WMD.,0.23,14,-4.275961815992422
US:137783557,Neither one cares about the people who live and work in this country. They both make living here hard.,0.47,21,-1.5248189210410892
US:194197637,"Because I believe in social programs like social security, food stamps and Medicare/Medicaid and I believe it is the USA's obligation to lead the free world.",0.27,32,-3.3678471186710004
US:2120070,I feel like my maim values line up more with Republicans than Democrats,0.29,14,-3.113994312207849
US:41027126,"The democrats are out of control. There are still some sane republicans, although they are a weak party. The Republicans' platforms align more with mine.",0.39,32,-2.0748220354074856
US:168688403,Nothing,0.24,1,-3.99537906814426
US:40608455,"I made my CHOICE. Before, I was just what my Parents HAD been. They changed about then, too.",0.22,25,-5.003791364094172
US:188024857,Because I think the Republican party is horrible,0.3,8,-2.903994225030547
US:125175483,I work hard for my money and the Democrats give money away,0.34,12,-2.4960806374432143
US:188547401,"Most of the party is terrible but there are a handful of politicians within it that are worth supporting. That is not the case in the Republican Party, which is full of basket cases.",0.58,37,-0.9248980149953326
US:46330291,Fiscal conservative and socially tolerant.,0.29,7,-3.07338730172156
US:136719071,"WHEN WE GOT THE ACA INSTEAD OF SINGLE PAYER,,DO YOU REMEMBER THE PHREASE ""DON'T TASE ME BRO"" ALSO WHEN OBAMA LET MOSCOW MITCH GET AWAY WITH STEALING A SUPREME COURT SEAT",0.22,54,-4.99997514915785
US:45050898,Their values aligns with my family.,0.24,8,-3.943953706522449
US:160437981,Cause they seem to care more than the Republicans,0.25,9,-3.629427140300502
US:173964845,My family is,0.66,3,-0.4817767738406744
US:25518156,Most closely align with my values,0.24,6,-3.9151137760562
US:44365845,They are more concerned with the needs of the common people than the ultra rich.,0.79,16,0.2012857749705436
US:41309602,Seems more gets done an more jobs than with a Democrat,0.24,12,-6.3267773684107835
US:198723641,"economy, women's rights, DEI",0.34,9,-2.509975642259411
US:116822247,I am more conservative than liberal.,0.58,7,-0.9517149361466133
US:137757983,Republicans want to cut programs that help people. Democrats want to expand those programs.,0.76,16,0.06497622734505994
US:1707423,"I wasn't political, didn't really understand politics, but I connected with everything Republicans stood for at that time.",0.26,23,-3.4384393843215633
US:40794809,Democrats tend to be more liberal and accepting of other people,0.48,11,-1.5023175750151334
US:195157265,It's a conservertive party with christian values that need to be protected.,0.34,17,-2.4729980255927932
US:34016536,The two party system is destroying the country. All Americans are not truly represented.,0.56,16,-1.0373665030078056
US:35562769,The Republican Party has common sense.,0.5,7,-1.3630199627187938
US:1068825,"I am prolife, favor strong borders, proud to be the daughter of a career soldier.",0.23,19,-4.255727413970536
US:102156373,i9,0.27,2,-3.4075647982555832
US:125473217,DON'T KNOW,0.27,3,-3.3859765964357926
US:1729537,I like Trump's domestic and foreign policy.,0.35,9,-2.4066964850619734
US:25173782,"I believe that people should have more freedoms over their own body's everything. Republicans seem to want to control every aspect, especially pregnancies and abortions, and that doesn't sit right with me. I think it's weird and gross!",0.3,46,-2.9270760314685136
US:38488441,I chose to be a democrat because I’m poor.,0.57,11,-0.9764935014540992
US:27053049,"The democrats are too far out of touch with reality first, then the people of the population",0.36,19,-2.3630895812858435
US:205358081,Mist closely aligned with policy preferences and values,0.22,9,-4.515405233325538
US:1285210,I believed that the Democrats were for helping people and the Republicans helped businesses.,0.41,15,-1.9469984868748755
US:39488609,Democrats are NOT for the middles class! They are only for themselves!,0.46,15,-1.60688377589527
US:108528823,It was a decision made by what I consider my way of thinking.,0.44,14,-1.7519879160285523
US:25034883,"Both are birds of the same feather and don't trust either side right now, but social causes and empathy is why. It doesn't have to happen to me for me to understand some things. I am pro rights and pro environment",0.22,46,-5.334754248636892
US:23915049,wanted the best for USA,0.23,5,-4.331705294995981
US:172504631,I kind of explained that above.,0.3,7,-2.9757694446207696
US:4371070,Because they care about people.,0.32,6,-2.69617605322693
US:3438212,Democrast were corrupt and not for the people,0.24,10,-3.9133121031724674
US:29893273,"Because they are more in line with how I think and I do not feel the democrates have my back nor do they have we the people's best interest .. its all about them, what they want, what money they are making, and causing a devide among the citizens of America so they can focus on themselves.",0.23,64,-4.274059907285303
US:787024,"More in line with the Constitution. The platform is a strong border, pro-life, pro Constitution, strong defense, adherence to the rule of law, less government interference, lower taxes and spending",0.36,38,-2.3587485931869803
US:27600978,I’m fiscally and socially conservative and the Republican Party holds a platform that aligns with my values.,0.65,22,-0.5593145398958989
US:100795533,Both sides only try to serve their own interests not he interests of the people,0.28,15,-3.2602615666979604
US:43379785,"i was in the army and seen how the world really is, not what we think it is",0.67,19,-0.46041894870762834
US:197655899,Because I care more about people than property,0.28,8,-3.1443305250026325
US:23953429,Because Democrats represented freedom and equality,0.24,6,-6.124154299154503
US:197440019,I do not agree with the foundation of Republican ideology.,0.55,11,-1.096819690131277
US:175638237,Political parties cause disunity,0.25,5,-3.7568920305716342
US:1566827,"Ronald Reagan’s policies regarding supply side economics, lower tax rates, and pro-growth principles. Also an anti-communist stance, and a love and appreciation of our ancestors and the Republic they established.",0.28,41,-3.246163666920549
US:808516,The policies of the Democratic party align with my beliefs,0.73,10,-0.14857167368051347
US:29006077,Because they are the most conservative and that is where my values lie more in the conservative area,0.4,18,-2.055155697328681
US:26742015,Their ideas and policies align with what I value in a country.,0.39,13,-2.1151798396640356
US:123172327,I care more about people than profits.,0.53,8,-1.211328568399382
US:148031,THERE BELIEFS ARWE IN LINE WITH MINE,0.24,12,-3.8838486175528697
US:132303733,Bc I’m a good human,0.59,7,-0.8776101404402591
US:106348563,Knhgy,0.26,3,-6.622151089274444
US:2108675,Because I always stood up for the principles behind the Democratic Party--even when mistakes were made and I had to vote for members of the other major party. Ideals such as lifting people out of poverty; reproductive freedom and rights for all regardless of their wealth or gender.,0.23,54,-6.045859367227218
US:43322716,I agree with more of their policies,0.35,7,-2.4524946913429293
US:41063984,It was apparent that neither major party had the best interest of people like myself at heart.,0.39,18,-2.1142689541109365
US:204317767,It fits with my beliefs,0.27,5,-3.2804281708249627
US:32465768,"I alighn more with the Republicans od today, than the dems",0.23,15,-4.32792154594505
US:164871363,From the environment I was raised in due to a broken system that only favors the rich.,0.35,18,-2.417485753252386
US:1729282,because i love america,0.22,4,-5.092025078727562
US:25745028,"Because the GOP work for the wealthy and the Dems work for the people. Still the same today as when I realized it at age 6. Also the GOP platform is in direct opposition to the teachings of Jesus. Also now the GOP is a bunch of Nazis, there is that.",0.47,57,-1.525275657624057
US:206129665,Admiration for their approach to issues arising in the country,0.44,12,-1.7232213605978546
US:35090988,Raised right,0.22,2,-5.302504663020557
US:145207859,Because they made a lot more sense then the Democrats,0.24,10,-4.046756700816561
US:376532,I was no longer interestd of the liberal views.,0.22,11,-4.6154835080914145
US:4565247,better for the economy and freedom,0.25,6,-3.6422409014058874
