,person_id,question,text,prob_machine_generated,n_tokens,glimpse_criterion,full_text,prob_machine_generated_full,n_tokens_full,glimpse_criterion_full
134,US:103238395,when_decided_pid,Carter presidency,0.23,3,-5.824406614966284,Carter presidency   Progressive   Retired,0.37,8,-7.891427303142419
135,US:103238395,why_are_pid_with_when,Progressive,0.42,2,-1.861806116085549,Carter presidency   Progressive   Retired,0.37,8,-7.891427303142419
136,US:103238395,why_moved_to_current_state,Retired,0.36,2,-2.3629177271358044,Carter presidency   Progressive   Retired,0.37,8,-7.891427303142419
137,US:1033570,why_moved_to_current_state,Accepted a job,0.26,3,-3.4462271686668315,Accepted a job,0.26,3,-3.4462271686668315
138,US:1034363,when_think_pid,"1963. I have voted for republicans in the past, but that has become less and less frequent over the years, especially in this last decade.",0.46,31,-1.6114390869739272,"1963. I have voted for republicans in the past, but that has become less and less frequent over the years, especially in this last decade.   my publisher was here   Many more Democrats have led the way to legislating a more inclusive and fair country, and also have been much better at handling the economy. Republicans now run on more emotional appeals that tend to separate the electorate into single issue voters. Republicans are better at labeling issues to appeal to the less politically involved.",0.23,97,-4.388109343425031
139,US:1034363,why_moved_to_current_state,my publisher was here,0.23,4,-5.785307272065607,"1963. I have voted for republicans in the past, but that has become less and less frequent over the years, especially in this last decade.   my publisher was here   Many more Democrats have led the way to legislating a more inclusive and fair country, and also have been much better at handling the economy. Republicans now run on more emotional appeals that tend to separate the electorate into single issue voters. Republicans are better at labeling issues to appeal to the less politically involved.",0.23,97,-4.388109343425031
140,US:1034363,why_think_pid_with_when,"Many more Democrats have led the way to legislating a more inclusive and fair country, and also have been much better at handling the economy. Republicans now run on more emotional appeals that tend to separate the electorate into single issue voters. Republicans are better at labeling issues to appeal to the less politically involved.",0.32,60,-2.722199203939235,"1963. I have voted for republicans in the past, but that has become less and less frequent over the years, especially in this last decade.   my publisher was here   Many more Democrats have led the way to legislating a more inclusive and fair country, and also have been much better at handling the economy. Republicans now run on more emotional appeals that tend to separate the electorate into single issue voters. Republicans are better at labeling issues to appeal to the less politically involved.",0.23,97,-4.388109343425031
141,US:103485521,when_think_pid,Last year,0.57,2,-0.95902314249058,Last year   My Father got a job transfer to another small airport.   I did not like what the Democratic party was wanting where illegals were concerned.,0.5,31,-8.794609818053464
142,US:103485521,why_moved_to_current_state,My Father got a job transfer to another small airport.,0.23,11,-4.114592970213792,Last year   My Father got a job transfer to another small airport.   I did not like what the Democratic party was wanting where illegals were concerned.,0.5,31,-8.794609818053464
143,US:103485521,why_think_pid_with_when,I did not like what the Democratic party was wanting where illegals were concerned.,0.23,16,-4.330031842066336,Last year   My Father got a job transfer to another small airport.   I did not like what the Democratic party was wanting where illegals were concerned.,0.5,31,-8.794609818053464
144,US:103583133,when_decided_pid,1972,0.24,2,-3.9290269118074503,1972   Nixon   Mother got married,0.32,8,-7.427972315937168
145,US:103583133,why_are_pid_with_when,Nixon,0.44,2,-1.711962017327353,1972   Nixon   Mother got married,0.32,8,-7.427972315937168
146,US:103583133,why_moved_to_current_state,Mother got married,0.23,3,-4.146859477787486,1972   Nixon   Mother got married,0.32,8,-7.427972315937168
147,US:103617509,when_decided_pid,"I was Democrat and supported Jimmy Carter. After that term, I changed to Republican",0.29,16,-3.1056641947890484,"I was Democrat and supported Jimmy Carter. After that term, I changed to Republican   Republicans support my causes. I am a conservative Christian woman and Pastor. I am pro life",0.23,35,-4.382005586656326
148,US:103617509,why_are_pid_with_when,Republicans support my causes. I am a conservative Christian woman and Pastor. I am pro life,0.3,18,-2.919559543575657,"I was Democrat and supported Jimmy Carter. After that term, I changed to Republican   Republicans support my causes. I am a conservative Christian woman and Pastor. I am pro life",0.23,35,-4.382005586656326
149,US:103713921,when_think_pid,When Trump f***** up the first time,0.37,8,-2.2736214170999554,When Trump f***** up the first time   Cause I hate Trump and his girlfriend Musk,0.29,17,-7.061188633716413
150,US:103713921,why_think_pid_with_when,Cause I hate Trump and his girlfriend Musk,0.38,8,-7.95484518040759,When Trump f***** up the first time   Cause I hate Trump and his girlfriend Musk,0.29,17,-7.061188633716413
151,US:103717435,when_think_pid,I don't remember,0.58,4,-0.9289461698827102,I don't remember   I always been open minded. I listen to both sides,0.26,16,-3.601011627276016
152,US:103717435,why_think_pid_with_when,I always been open minded. I listen to both sides,0.38,11,-2.1325055545797023,I don't remember   I always been open minded. I listen to both sides,0.26,16,-3.601011627276016
153,US:103721945,when_think_pid,By the time I had reached my mid-20s and had graduated college and was living on my own.,0.71,22,-0.2494892892844191,"By the time I had reached my mid-20s and had graduated college and was living on my own.   We owned a vacation property there, and got tired of Delaware (it has changed a lot in the past 35 years, and I no longer recognize it.) I was able to find a job very similar to what I had been doing in Delaware, and it made sense to move to WV and sell the Delaware house so that we didn't have to maintain and pay for two properties. (BTW, we moved THIS year, 2025, not 2024.)   The Democrats believe too many decisions should be arbitrated by government and spend too much on government programs. The Republicans interfere too much with bodily autonomy and personal choices. As a Libertarian, I believe the legitimate role of government is to protect its citizens' individual rights; not to expand government programs that interfere with the free market, mandate what products we can or cannot buy, or impose morality upon us. Neither the Democratic Party nor the Republican Party seems to understand this view.",0.22,212,-5.095308633425639
154,US:103721945,why_moved_to_current_state,"We owned a vacation property there, and got tired of Delaware (it has changed a lot in the past 35 years, and I no longer recognize it.) I was able to find a job very similar to what I had been doing in Delaware, and it made sense to move to WV and sell the Delaware house so that we didn't have to maintain and pay for two properties. (BTW, we moved THIS year, 2025, not 2024.)",0.3,95,-2.9764240872304484,"By the time I had reached my mid-20s and had graduated college and was living on my own.   We owned a vacation property there, and got tired of Delaware (it has changed a lot in the past 35 years, and I no longer recognize it.) I was able to find a job very similar to what I had been doing in Delaware, and it made sense to move to WV and sell the Delaware house so that we didn't have to maintain and pay for two properties. (BTW, we moved THIS year, 2025, not 2024.)   The Democrats believe too many decisions should be arbitrated by government and spend too much on government programs. The Republicans interfere too much with bodily autonomy and personal choices. As a Libertarian, I believe the legitimate role of government is to protect its citizens' individual rights; not to expand government programs that interfere with the free market, mandate what products we can or cannot buy, or impose morality upon us. Neither the Democratic Party nor the Republican Party seems to understand this view.",0.22,212,-5.095308633425639
155,US:103721945,why_think_pid_with_when,"The Democrats believe too many decisions should be arbitrated by government and spend too much on government programs. The Republicans interfere too much with bodily autonomy and personal choices. As a Libertarian, I believe the legitimate role of government is to protect its citizens' individual rights; not to expand government programs that interfere with the free market, mandate what products we can or cannot buy, or impose morality upon us. Neither the Democratic Party nor the Republican Party seems to understand this view.",0.27,93,-3.3377832061345143,"By the time I had reached my mid-20s and had graduated college and was living on my own.   We owned a vacation property there, and got tired of Delaware (it has changed a lot in the past 35 years, and I no longer recognize it.) I was able to find a job very similar to what I had been doing in Delaware, and it made sense to move to WV and sell the Delaware house so that we didn't have to maintain and pay for two properties. (BTW, we moved THIS year, 2025, not 2024.)   The Democrats believe too many decisions should be arbitrated by government and spend too much on government programs. The Republicans interfere too much with bodily autonomy and personal choices. As a Libertarian, I believe the legitimate role of government is to protect its citizens' individual rights; not to expand government programs that interfere with the free market, mandate what products we can or cannot buy, or impose morality upon us. Neither the Democratic Party nor the Republican Party seems to understand this view.",0.22,212,-5.095308633425639
