person_id,why_think_pid,prob_machine_generated,n_tokens,glimpse_criterion
US:799985,"I believe all people were created equal, not just white protestants",0.41,13,-1.9772044860939892
US:183971137,"I follow what the founding fathers established. Freedom, liberty, and justice for all!! One nation under God! I believe in Jesus Christ my lord and savior. And live closely to what is biblical. The written word is the most important in my life. And based on my values and beliefs, the policies that are yhe closest to what I believe are those of the Republican Party. As a Christian, I will never be able to vote Democrat. It goes against my faith. Unless something would drastically change.",0.41,103,-1.9496878170859027
US:156890959,The Republican Party is the organization that mostly reflects my political views. I strongly support the work of DOGE.,0.5,22,-1.3821031226152245
US:186797443,I have progressive values.,0.4,5,-2.0042428955124523
US:114543151,I think I’m a republican because I believe in free speech and working for a living,0.67,17,-0.44734182769087516
US:46857908,Because of the belief that democrats have always been for the people and not for the rich,0.65,18,-0.554595986349044
US:2955142,Closer to my views on the economy,0.39,8,-2.1176199834286034
US:174514921,Simply put. Less government and less spending,0.23,8,-4.100598450392414
US:172469171,Because they aren't AS open about wanting to shove everyone I care about in death camps because it's the only way their geriatric dicks can get up anymore.,0.22,32,-5.141543726264761
US:41571570,I believe in democracy. I care about others and have empathy. I believe in people rights,0.58,18,-0.9193905061623158
US:201757891,Republican talking points make me proud to be a democrat.,0.3,11,-2.8811221239011315
US:1305863,Because I care about people who are less fortunate getting help and being treated fairly,0.32,15,-2.758980928912173
US:27121401,My parents were Republicans so I'm following in their footsteps and I'm a republican too,0.37,17,-2.2351723520189637
US:125648529,I’m conservative with a few liberal ideas such as legal abortion to 15 weeks,0.25,16,-3.7883673716882416
US:203075149,Because i believe in equal rights,0.28,6,-3.2330388588758914
US:3667180,The Democratic Party isn't as openly racist as the Republicans.,0.48,12,-1.505670565259067
US:2597338,"Because I believe that the government is put in place to protect citizens, to provide a social safety net, because rising tides lift all boats.",0.27,29,-3.3501329492320204
US:181447493,I agree with their ideas and agendas,0.3,7,-2.970572184618008
US:849670,"Because conservatives have common sense and good morals, while liberals have literally lost their minds.",0.25,17,-3.6332600883284005
US:152169027,"I'm not racist and I have a backbone, so that pretty much leaves me out of both parties.",0.37,21,-2.2132630136545455
US:34612129,I have always voted republican.,0.44,6,-1.7326605098926018
US:190606355,It my favorite party,0.34,4,-7.620648121005189
US:115395569,The two party system is totally corrupt,0.44,7,-1.7287320423776609
US:150549625,"Because I believe everyone deserves a fair shot at having a life that is dignified, safe and free from persecution.",0.44,23,-1.7343903560159553
US:217575,There is no other choice.,0.71,6,-0.23925139547436783
US:1425975,"Because I believe Democrats are Communists & want to destroy our country. They are in line with the global elites, not American values.",0.3,27,-2.9013225061045596
US:32490416,I'll pass,0.39,3,-2.102881033088308
US:194310127,as of now i do not agree the the rebublicans blatan disregard of the rule of law or most of the american people,0.22,26,-4.9647299644818785
US:196055895,i like them,0.3,3,-2.9569207995160616
US:3167392,"Since Civil Rights became law with President Johnson, the Democratic Party has continued to work for all people with decreasing effort since money became speech and PACs became a way of politics rather than policy.",0.23,38,-5.745066213869201
US:197340627,Because my visions align with them,0.22,6,-5.243381783401496
US:167353981,views and values align more with the elephants than the jackasses.,0.23,13,-4.171215013832036
US:41733614,Most Democrats understand that woke is not a dirty word! We welcome everyone to the table.,0.24,18,-3.8393610885213207
US:2357501,Neither party cares about the people of the US or anywhere else. They only care about lining their own pockets. The USA is turning into an oligarchy.,0.77,31,0.12187193644927927
US:171031917,I call myself a realistic libertarian and agree with Democrats 40 percent of the time and Republicans 40 percent of the time and neither party about 20 percent of the time. I also see both parties as caring more about their own power than with the needs of the people they serve.,0.38,57,-2.176739936582587
US:43035327,The political parties and politicians are parasites and are only methods to steal from us,0.25,15,-3.81397518919729
US:23969584,Yes liberal progressive,0.31,3,-7.309207613866032
US:41155020,They have more traditional values at this point. Democrats turned towards socialism,0.22,13,-5.231933681792975
US:1233693,Because Democrats share my view on things and Republicans don't.,0.22,12,-5.483794195935363
US:1599,Because I am more closely aligned with the polices of the republicans. Right now the democrat's have no policy except division and hate.,0.28,28,-3.257720442173616
US:4471330,I’m in favor of democracy not whatever the current moronic administration is promoting,0.26,15,-3.5549433931744745
US:1513086,Believe in personal responsibility and minimal government,0.29,8,-3.0422141325325964
US:132837849,I believe in helping out the less fortunate,0.72,8,-0.16498081405728363
US:39982701,Secure border less crime less war,0.28,6,-6.955603961722423
US:192920469,"I recently changed my political party from republican to democrat. I am a democrat because i believe the GOP (with few exceptions) cares only about making their donors, their lobbyists and the 1% richer. I believe women should have the right to make decisions about their own bodies. I believe in climate change and that more needs to be done to combat its effects. I believe all people regardless of sexual affiliation, are entitled to marry. And the fact that the GOP rallied around the racist, sexist, xenophobic, convicted felon moron Trump again (esp after his disastrous first term) is disgraceful. Makes me ashamed to be living in a country that allowed him to be president again.",0.3,138,-2.9809295171929726
US:190113387,Always worked hard for what I have,0.31,7,-2.7692583024619295
US:4364909,"Usually I dont like what they both say or stand for so stay independent then decide who gets my vote,",0.26,21,-6.562999000709062
US:183780973,Politicians seem to become corrupt when exposed to the Washington sewer.,0.24,13,-3.914999838638024
